"","lat","lon","aet"
"672",-87.25,39.25,794.082058383083
"673",-86.75,39.25,766.562469914788
"674",-86.25,39.25,733.808175873943
"675",-85.75,39.25,742.431901494801
"676",-85.25,39.25,753.717610833177
"677",-84.75,39.25,788.060067901621
"678",-84.25,39.25,770.644648236805
"679",-83.75,39.25,739.179010323132
"680",-83.25,39.25,705.493891680613
"681",-82.75,39.25,704.335854610777
"682",-82.25,39.25,696.467306847218
"683",-81.75,39.25,674.480617952038
"684",-81.25,39.25,642.259282752406
"685",-80.75,39.25,641.815827652812
"686",-80.25,39.25,660.457678085193
"687",-104.25,38.75,411.447878875537
"688",-103.75,38.75,405.438805555459
"689",-103.25,38.75,407.969198869308
"690",-102.75,38.75,448.029402871849
"691",-102.25,38.75,479.952499506995
"692",-101.75,38.75,530.885226195678
"693",-101.25,38.75,587.692107240669
"694",-100.75,38.75,635.019789632643
"695",-100.25,38.75,636.982326879632
"696",-99.75,38.75,640.102629677858
"697",-99.25,38.75,650.698535829782
"698",-98.75,38.75,705.573535428033
"699",-98.25,38.75,773.076627106406
"700",-97.75,38.75,794.111097882153
"701",-97.25,38.75,830.6709457502
"702",-96.75,38.75,832.813098245766
"703",-96.25,38.75,821.050021841831
"704",-95.75,38.75,822.17462151777
"705",-95.25,38.75,851.848163659641
"706",-94.75,38.75,859.356305358
"707",-94.25,38.75,857.824559307192
"708",-93.75,38.75,834.893617824651
"709",-93.25,38.75,848.374882783275
"710",-92.75,38.75,840.18941597041
"711",-92.25,38.75,824.499462759559
"712",-91.75,38.75,824.269541984919
"713",-91.25,38.75,803.175200445927
"714",-90.75,38.75,800.464817527914
"715",-90.25,38.75,713.847388873342
"716",-89.75,38.75,810.720753351226
"717",-89.25,38.75,823.690192401875
"718",-88.75,38.75,790.508972765238
"719",-88.25,38.75,795.830857261666
"720",-87.75,38.75,807.606534895254
"721",-87.25,38.75,844.779367811745
"722",-86.75,38.75,775.193543654284
"723",-86.25,38.75,771.874614996836
"724",-85.75,38.75,773.586848673411
"725",-85.25,38.75,801.487124537118
"726",-84.75,38.75,798.770271150162
"727",-84.25,38.75,786.392016458092
"728",-83.75,38.75,766.803267094307
"729",-83.25,38.75,745.098183488182
"730",-82.75,38.75,729.721497216728
"731",-82.25,38.75,725.581212906633
"732",-81.75,38.75,694.375010796823
"733",-81.25,38.75,651.684635279234
"734",-80.75,38.75,640.817646152223
"735",-80.25,38.75,604.536647317997
"736",-104.25,38.25,374.376838726457
"737",-103.75,38.25,359.467558871373
"738",-103.25,38.25,379.687470634643
"739",-102.75,38.25,439.509210477816
"740",-102.25,38.25,480.354613953154
"741",-101.75,38.25,514.295755896514
"742",-101.25,38.25,557.462262039306
"743",-100.75,38.25,611.698948217323
